Transaction_ID,SKU,Date,Type,Quantity
T000461,PROD-1014,2026-06-03,Out,1
T000987,PROD-627,2026-06-03,Out,2
T000036,PROD-365,2026-06-03,Out,2
T001324,PROD-1363,2026-06-03,Out,1
T000466,PROD-1014,2026-06-03,Out,1
T000302,PROD-502,2026-06-03,Out,1
T001502,PROD-1361,2026-06-03,Out,4
T001714,PROD-1359,2026-06-03,Out,1
T001505,PROD-1361,2026-06-03,Out,1
T001328,PROD-1363,2026-06-03,Out,3
T001719,PROD-1359,2026-06-03,Out,2
T000142,PROD-403,2026-06-03,Out,1
T001715,PROD-1359,2026-06-04,Out,2
T000981,PROD-627,2026-06-04,Out,4
T000457,PROD-1014,2026-06-04,Out,1
T000780,PROD-957,2026-06-04,Out,2
T000148,PROD-403,2026-06-04,Out,1
T000150,PROD-403,2026-06-04,Out,4
T000151,PROD-403,2026-06-04,Out,1
T001327,PROD-1363,2026-06-04,Out,1
T000666,PROD-1004,2026-06-04,Out,1
T000984,PROD-627,2026-06-04,Out,1
T001176,PROD-1362,2026-06-04,Out,1
T000033,PROD-365,2026-06-04,Out,1
T001493,PROD-1361,2026-06-04,Out,2
T001180,PROD-1362,2026-06-04,Out,5
RST062,PROD-1359,2026-06-04,In,54
T000140,PROD-403,2026-06-05,Out,1
T000152,PROD-403,2026-06-05,Out,1
T000665,PROD-1004,2026-06-05,Out,3
T000141,PROD-403,2026-06-05,Out,1
T001716,PROD-1359,2026-06-05,Out,1
RST011,PROD-502,2026-06-05,In,55
T001177,PROD-1362,2026-06-05,Out,1
T000467,PROD-1014,2026-06-05,Out,2
T000465,PROD-1014,2026-06-05,Out,2
T000463,PROD-1014,2026-06-05,Out,1
T000717,PROD-1073,2026-06-05,Out,1
T000037,PROD-365,2026-06-05,Out,2
T000304,PROD-502,2026-06-05,Out,4
T000988,PROD-627,2026-06-05,Out,2
T000879,PROD-191,2026-06-05,Out,1
RST046,PROD-1350,2026-06-05,In,8
RST037,PROD-627,2026-06-05,In,73
T001495,PROD-1361,2026-06-05,Out,1
T001494,PROD-1361,2026-06-05,Out,1
T000989,PROD-627,2026-06-06,Out,1
T000306,PROD-502,2026-06-06,Out,1
T001729,PROD-1359,2026-06-06,Out,1
T000994,PROD-627,2026-06-06,Out,3
T000993,PROD-627,2026-06-06,Out,2
T001331,PROD-1363,2026-06-06,Out,3
T000719,PROD-1073,2026-06-06,Out,2
T000159,PROD-403,2026-06-06,Out,4
T000158,PROD-403,2026-06-06,Out,3
T001523,PROD-1361,2026-06-06,Out,1
T001508,PROD-1361,2026-06-06,Out,1
T001184,PROD-1362,2026-06-06,Out,1
T001510,PROD-1361,2026-06-06,Out,2
T000720,PROD-1073,2026-06-07,Out,1
T000880,PROD-191,2026-06-07,Out,2
T000785,PROD-957,2026-06-07,Out,1
T000475,PROD-1014,2026-06-07,Out,1
T001512,PROD-1361,2026-06-07,Out,3
T000474,PROD-1014,2026-06-07,Out,2
T001726,PROD-1359,2026-06-07,Out,1
T000667,PROD-1004,2026-06-07,Out,1
T001734,PROD-1359,2026-06-07,Out,1
T000040,PROD-365,2026-06-07,Out,1
T001516,PROD-1361,2026-06-07,Out,2
T001185,PROD-1362,2026-06-07,Out,3
T000468,PROD-1014,2026-06-07,Out,1
T001513,PROD-1361,2026-06-07,Out,2
T001517,PROD-1361,2026-06-07,Out,1
T001518,PROD-1361,2026-06-08,Out,5
T001336,PROD-1363,2026-06-08,Out,1
T000155,PROD-403,2026-06-08,Out,1
T001731,PROD-1359,2026-06-08,Out,4
T000881,PROD-191,2026-06-08,Out,4
T001186,PROD-1362,2026-06-08,Out,1
T001511,PROD-1361,2026-06-08,Out,3
T000783,PROD-957,2026-06-08,Out,2
T001519,PROD-1361,2026-06-08,Out,4
T000039,PROD-365,2026-06-08,Out,3
T001335,PROD-1363,2026-06-09,Out,1
T000470,PROD-1014,2026-06-09,Out,1
T000044,PROD-365,2026-06-09,Out,1
T001733,PROD-1359,2026-06-09,Out,2
T001333,PROD-1363,2026-06-09,Out,1
T001187,PROD-1362,2026-06-09,Out,6
T001332,PROD-1363,2026-06-09,Out,1
T001183,PROD-1362,2026-06-09,Out,3
T001732,PROD-1359,2026-06-09,Out,2
T000784,PROD-957,2026-06-09,Out,1
T000723,PROD-1073,2026-06-09,Out,1
T001520,PROD-1361,2026-06-09,Out,6
T001291,PROD-1350,2026-06-09,Out,1
T001509,PROD-1361,2026-06-09,Out,3
T001522,PROD-1361,2026-06-09,Out,3
T000786,PROD-957,2026-06-09,Out,3
T000157,PROD-403,2026-06-09,Out,1
T000038,PROD-365,2026-06-10,Out,1
T000782,PROD-957,2026-06-10,Out,4
T000781,PROD-957,2026-06-10,Out,1
T000469,PROD-1014,2026-06-10,Out,1
T000722,PROD-1073,2026-06-10,Out,3
T000471,PROD-1014,2026-06-10,Out,1
T000990,PROD-627,2026-06-10,Out,1
T000305,PROD-502,2026-06-10,Out,6
RST050,PROD-1363,2026-06-11,In,28
T000042,PROD-365,2026-06-11,Out,1
T000041,PROD-365,2026-06-11,Out,1
T000721,PROD-1073,2026-06-11,Out,2
T001402,PROD-1349,2026-06-11,Out,3
T001401,PROD-1349,2026-06-11,Out,1
T000473,PROD-1014,2026-06-11,Out,1
T001514,PROD-1361,2026-06-11,Out,1
T000991,PROD-627,2026-06-11,Out,4
T001515,PROD-1361,2026-06-11,Out,1
T000160,PROD-403,2026-06-11,Out,1
T000161,PROD-403,2026-06-11,Out,2
RST006,PROD-403,2026-06-11,In,66
T000992,PROD-627,2026-06-11,Out,1
T000668,PROD-1004,2026-06-11,Out,3
T001329,PROD-1363,2026-06-11,Out,1
T001334,PROD-1363,2026-06-12,Out,3
T000154,PROD-403,2026-06-12,Out,2
T000156,PROD-403,2026-06-12,Out,1
T001521,PROD-1361,2026-06-12,Out,1
T001182,PROD-1362,2026-06-12,Out,1
T001727,PROD-1359,2026-06-12,Out,2
T001728,PROD-1359,2026-06-12,Out,2
T000043,PROD-365,2026-06-12,Out,1
T000472,PROD-1014,2026-06-12,Out,2
T001330,PROD-1363,2026-06-12,Out,1
T001730,PROD-1359,2026-06-12,Out,2
T001292,PROD-1350,2026-06-13,Out,1
T000788,PROD-957,2026-06-13,Out,2
T000170,PROD-403,2026-06-13,Out,1
T000169,PROD-403,2026-06-13,Out,1
T001341,PROD-1363,2026-06-13,Out,1
T001000,PROD-627,2026-06-13,Out,6
T001001,PROD-627,2026-06-13,Out,1
T001002,PROD-627,2026-06-13,Out,3
T001003,PROD-627,2026-06-13,Out,2
T000308,PROD-502,2026-06-13,Out,2
T000726,PROD-1073,2026-06-13,Out,5
T000998,PROD-627,2026-06-14,Out,1
T001737,PROD-1359,2026-06-14,Out,4
T001191,PROD-1362,2026-06-14,Out,2
T000172,PROD-403,2026-06-14,Out,1
T000669,PROD-1004,2026-06-14,Out,1
T000311,PROD-502,2026-06-14,Out,1
T000724,PROD-1073,2026-06-14,Out,1
T000313,PROD-502,2026-06-14,Out,1
T000480,PROD-1014,2026-06-14,Out,2
T000165,PROD-403,2026-06-15,Out,1
T001189,PROD-1362,2026-06-15,Out,1
T000168,PROD-403,2026-06-15,Out,2
T001194,PROD-1362,2026-06-15,Out,1
T000999,PROD-627,2026-06-15,Out,1
T001195,PROD-1362,2026-06-15,Out,2
T000725,PROD-1073,2026-06-15,Out,1
T001197,PROD-1362,2026-06-15,Out,1
T000314,PROD-502,2026-06-15,Out,1
T000997,PROD-627,2026-06-15,Out,1
T001337,PROD-1363,2026-06-15,Out,1
T000307,PROD-502,2026-06-15,Out,1
T001192,PROD-1362,2026-06-16,Out,1
T000166,PROD-403,2026-06-16,Out,3
T000309,PROD-502,2026-06-16,Out,1
T001530,PROD-1361,2026-06-16,Out,1
T001735,PROD-1359,2026-06-16,Out,2
T001528,PROD-1361,2026-06-16,Out,1
T000882,PROD-191,2026-06-16,Out,2
T000310,PROD-502,2026-06-16,Out,1
T001338,PROD-1363,2026-06-16,Out,4
T000483,PROD-1014,2026-06-16,Out,1
T000046,PROD-365,2026-06-16,Out,1
T000045,PROD-365,2026-06-16,Out,2
T001190,PROD-1362,2026-06-16,Out,1
T000883,PROD-191,2026-06-17,Out,2
T000727,PROD-1073,2026-06-17,Out,1
T000476,PROD-1014,2026-06-17,Out,1
T001188,PROD-1362,2026-06-17,Out,1
T001525,PROD-1361,2026-06-17,Out,1
T001531,PROD-1361,2026-06-17,Out,3
T001340,PROD-1363,2026-06-17,Out,1
T000163,PROD-403,2026-06-17,Out,2
T001193,PROD-1362,2026-06-17,Out,1
T001404,PROD-1349,2026-06-17,Out,5
T000477,PROD-1014,2026-06-17,Out,2
T001739,PROD-1359,2026-06-17,Out,1
T001196,PROD-1362,2026-06-17,Out,1
T000787,PROD-957,2026-06-17,Out,5
T000171,PROD-403,2026-06-17,Out,1
T000995,PROD-627,2026-06-17,Out,4
T000048,PROD-365,2026-06-17,Out,1
T000047,PROD-365,2026-06-17,Out,1
T000479,PROD-1014,2026-06-17,Out,2
T001524,PROD-1361,2026-06-18,Out,4
RST042,PROD-1362,2026-06-18,In,46
T000478,PROD-1014,2026-06-18,Out,1
T000481,PROD-1014,2026-06-18,Out,6
T000162,PROD-403,2026-06-18,Out,2
T000164,PROD-403,2026-06-18,Out,1
T000167,PROD-403,2026-06-18,Out,1
T000173,PROD-403,2026-06-18,Out,1
RST058,PROD-1361,2026-06-18,In,92
RST002,PROD-365,2026-06-18,In,31
T001527,PROD-1361,2026-06-18,Out,2
T001738,PROD-1359,2026-06-18,Out,1
T001736,PROD-1359,2026-06-18,Out,4
RST020,PROD-1004,2026-06-18,In,16
RST054,PROD-1349,2026-06-18,In,21
T001526,PROD-1361,2026-06-18,Out,1
RST028,PROD-957,2026-06-19,In,33
T000482,PROD-1014,2026-06-19,Out,1
T000671,PROD-1004,2026-06-19,Out,2
T001339,PROD-1363,2026-06-19,Out,2
T000670,PROD-1004,2026-06-19,Out,1
T000996,PROD-627,2026-06-19,Out,1
T001403,PROD-1349,2026-06-19,Out,1
RST024,PROD-1073,2026-06-19,In,21
T000312,PROD-502,2026-06-19,Out,1
T001529,PROD-1361,2026-06-19,Out,1
T001405,PROD-1349,2026-06-20,Out,4
T001544,PROD-1361,2026-06-20,Out,1
T001549,PROD-1361,2026-06-20,Out,2
T000673,PROD-1004,2026-06-20,Out,1
T001016,PROD-627,2026-06-20,Out,2
T000794,PROD-957,2026-06-20,Out,1
T001536,PROD-1361,2026-06-20,Out,2
T001293,PROD-1350,2026-06-20,Out,2
T000792,PROD-957,2026-06-20,Out,1
T000049,PROD-365,2026-06-20,Out,5
T001200,PROD-1362,2026-06-20,Out,1
T001542,PROD-1361,2026-06-20,Out,1
T001009,PROD-627,2026-06-20,Out,1
T000674,PROD-1004,2026-06-20,Out,1
T000496,PROD-1014,2026-06-20,Out,1
T001545,PROD-1361,2026-06-20,Out,2
T000183,PROD-403,2026-06-21,Out,1
T001010,PROD-627,2026-06-21,Out,3
T001540,PROD-1361,2026-06-21,Out,2
T001548,PROD-1361,2026-06-21,Out,1
T001018,PROD-627,2026-06-21,Out,2
T001012,PROD-627,2026-06-21,Out,1
T000491,PROD-1014,2026-06-21,Out,3
T000492,PROD-1014,2026-06-21,Out,4
T000493,PROD-1014,2026-06-21,Out,1
T001532,PROD-1361,2026-06-21,Out,1
T001534,PROD-1361,2026-06-21,Out,1
T001347,PROD-1363,2026-06-21,Out,1
T000489,PROD-1014,2026-06-21,Out,5
T001743,PROD-1359,2026-06-21,Out,1
T001198,PROD-1362,2026-06-21,Out,4
T001202,PROD-1362,2026-06-21,Out,2
T000672,PROD-1004,2026-06-21,Out,1
T000175,PROD-403,2026-06-21,Out,2
T000174,PROD-403,2026-06-22,Out,1
T000484,PROD-1014,2026-06-22,Out,3
T000319,PROD-502,2026-06-22,Out,2
T000322,PROD-502,2026-06-22,Out,1
T000176,PROD-403,2026-06-22,Out,5
T001342,PROD-1363,2026-06-22,Out,1
T000729,PROD-1073,2026-06-22,Out,1
T001539,PROD-1361,2026-06-22,Out,1
T001203,PROD-1362,2026-06-22,Out,1
T001546,PROD-1361,2026-06-22,Out,1
T001535,PROD-1361,2026-06-22,Out,6
T001014,PROD-627,2026-06-22,Out,2
T001011,PROD-627,2026-06-22,Out,1
T001346,PROD-1363,2026-06-22,Out,1
T001343,PROD-1363,2026-06-22,Out,1
T001541,PROD-1361,2026-06-22,Out,3
T001344,PROD-1363,2026-06-22,Out,1
T001007,PROD-627,2026-06-22,Out,2
T001005,PROD-627,2026-06-22,Out,4
T000499,PROD-1014,2026-06-23,Out,1
T000485,PROD-1014,2026-06-23,Out,1
T000182,PROD-403,2026-06-23,Out,2
T000050,PROD-365,2026-06-23,Out,4
T000178,PROD-403,2026-06-23,Out,1
T001008,PROD-627,2026-06-23,Out,1
T000488,PROD-1014,2026-06-23,Out,2
T001741,PROD-1359,2026-06-23,Out,2
T000797,PROD-957,2026-06-23,Out,1
T000185,PROD-403,2026-06-23,Out,2
T000181,PROD-403,2026-06-23,Out,3
T000316,PROD-502,2026-06-23,Out,1
T001551,PROD-1361,2026-06-23,Out,2
T001406,PROD-1349,2026-06-24,Out,3
T000494,PROD-1014,2026-06-24,Out,2
T000732,PROD-1073,2026-06-24,Out,1
T001013,PROD-627,2026-06-24,Out,3
T000490,PROD-1014,2026-06-24,Out,1
T001006,PROD-627,2026-06-24,Out,1
T000320,PROD-502,2026-06-24,Out,2
T001550,PROD-1361,2026-06-24,Out,1
RST033,PROD-191,2026-06-25,In,25
T000790,PROD-957,2026-06-25,Out,5
T000731,PROD-1073,2026-06-25,Out,1
T000791,PROD-957,2026-06-25,Out,1
T001742,PROD-1359,2026-06-25,Out,1
T000793,PROD-957,2026-06-25,Out,1
T000887,PROD-191,2026-06-25,Out,1
T000321,PROD-502,2026-06-25,Out,1
T000885,PROD-191,2026-06-25,Out,4
T000318,PROD-502,2026-06-25,Out,2
T000317,PROD-502,2026-06-25,Out,1
T000315,PROD-502,2026-06-25,Out,2
T001547,PROD-1361,2026-06-25,Out,1
T000184,PROD-403,2026-06-25,Out,1
T001017,PROD-627,2026-06-25,Out,1
T001004,PROD-627,2026-06-25,Out,2
T001199,PROD-1362,2026-06-25,Out,1
T001538,PROD-1361,2026-06-25,Out,1
T000497,PROD-1014,2026-06-25,Out,2
T000796,PROD-957,2026-06-25,Out,1
T000486,PROD-1014,2026-06-25,Out,1
T000180,PROD-403,2026-06-25,Out,2
T000177,PROD-403,2026-06-25,Out,4
T000179,PROD-403,2026-06-26,Out,1
T001543,PROD-1361,2026-06-26,Out,4
T000186,PROD-403,2026-06-26,Out,1
T000730,PROD-1073,2026-06-26,Out,1
T000487,PROD-1014,2026-06-26,Out,1
T000886,PROD-191,2026-06-26,Out,3
T001537,PROD-1361,2026-06-26,Out,1
T001533,PROD-1361,2026-06-26,Out,3
T000728,PROD-1073,2026-06-26,Out,1
T000789,PROD-957,2026-06-26,Out,1
T000884,PROD-191,2026-06-26,Out,2
T000795,PROD-957,2026-06-26,Out,2
T000495,PROD-1014,2026-06-26,Out,1
T000498,PROD-1014,2026-06-26,Out,3
T001345,PROD-1363,2026-06-26,Out,1
T001740,PROD-1359,2026-06-26,Out,2
T001015,PROD-627,2026-06-26,Out,3
T001201,PROD-1362,2026-06-26,Out,1
T000188,PROD-403,2026-06-27,Out,2
T001019,PROD-627,2026-06-27,Out,4
T000512,PROD-1014,2026-06-27,Out,1
T000516,PROD-1014,2026-06-27,Out,2
T000515,PROD-1014,2026-06-27,Out,1
T000510,PROD-1014,2026-06-27,Out,1
T000502,PROD-1014,2026-06-27,Out,1
T000519,PROD-1014,2026-06-27,Out,2
T001294,PROD-1350,2026-06-27,Out,1
T000735,PROD-1073,2026-06-27,Out,1
T001557,PROD-1361,2026-06-27,Out,1
T000733,PROD-1073,2026-06-28,Out,1
T000052,PROD-365,2026-06-28,Out,5
T001552,PROD-1361,2026-06-28,Out,2
T001030,PROD-627,2026-06-28,Out,1
T000800,PROD-957,2026-06-28,Out,1
T000893,PROD-191,2026-06-28,Out,1
T000503,PROD-1014,2026-06-28,Out,2
T000504,PROD-1014,2026-06-28,Out,1
T001023,PROD-627,2026-06-28,Out,2
T000734,PROD-1073,2026-06-28,Out,1
T000513,PROD-1014,2026-06-28,Out,1
T001205,PROD-1362,2026-06-28,Out,2
T000518,PROD-1014,2026-06-28,Out,1
T000197,PROD-403,2026-06-28,Out,2
T000198,PROD-403,2026-06-28,Out,1
T000521,PROD-1014,2026-06-28,Out,1
T000191,PROD-403,2026-06-28,Out,5
T001032,PROD-627,2026-06-28,Out,3
T000517,PROD-1014,2026-06-29,Out,5
T000508,PROD-1014,2026-06-29,Out,1
T001021,PROD-627,2026-06-29,Out,1
T000520,PROD-1014,2026-06-29,Out,4
T001020,PROD-627,2026-06-29,Out,2
T000799,PROD-957,2026-06-29,Out,1
T000798,PROD-957,2026-06-29,Out,5
T000327,PROD-502,2026-06-29,Out,4
T000676,PROD-1004,2026-06-29,Out,1
T001746,PROD-1359,2026-06-29,Out,4
T001566,PROD-1361,2026-06-29,Out,1
T001556,PROD-1361,2026-06-30,Out,1
T001207,PROD-1362,2026-06-30,Out,4
T000189,PROD-403,2026-06-30,Out,1
T001745,PROD-1359,2026-06-30,Out,1
T001022,PROD-627,2026-06-30,Out,2
T001561,PROD-1361,2026-06-30,Out,3
T001407,PROD-1349,2026-06-30,Out,2
T001553,PROD-1361,2026-06-30,Out,1
T000675,PROD-1004,2026-06-30,Out,2
T000888,PROD-191,2026-06-30,Out,1
T000889,PROD-191,2026-06-30,Out,1
T000330,PROD-502,2026-06-30,Out,1
T001559,PROD-1361,2026-06-30,Out,1
T001028,PROD-627,2026-06-30,Out,1
T001351,PROD-1363,2026-06-30,Out,1
T001568,PROD-1361,2026-06-30,Out,2
T001567,PROD-1361,2026-06-30,Out,5
T001563,PROD-1361,2026-06-30,Out,1
T000891,PROD-191,2026-06-30,Out,3
T000509,PROD-1014,2026-07-01,Out,2
T000328,PROD-502,2026-07-01,Out,3
T000051,PROD-365,2026-07-01,Out,1
T001206,PROD-1362,2026-07-01,Out,2
T000329,PROD-502,2026-07-01,Out,1
T000511,PROD-1014,2026-07-01,Out,5
T001411,PROD-1349,2026-07-01,Out,2
T001565,PROD-1361,2026-07-01,Out,1
T001024,PROD-627,2026-07-01,Out,1
T000187,PROD-403,2026-07-01,Out,2
T001410,PROD-1349,2026-07-01,Out,1
T001348,PROD-1363,2026-07-01,Out,1
T000196,PROD-403,2026-07-01,Out,1
T001025,PROD-627,2026-07-01,Out,2
T000500,PROD-1014,2026-07-01,Out,4
T001026,PROD-627,2026-07-01,Out,2
T000677,PROD-1004,2026-07-01,Out,1
T001562,PROD-1361,2026-07-01,Out,2
T000892,PROD-191,2026-07-01,Out,1
T001564,PROD-1361,2026-07-01,Out,4
T000325,PROD-502,2026-07-01,Out,2
T001350,PROD-1363,2026-07-02,Out,1
T000053,PROD-365,2026-07-02,Out,2
T001555,PROD-1361,2026-07-02,Out,1
T001554,PROD-1361,2026-07-02,Out,1
RST016,PROD-1014,2026-07-02,In,84
T000326,PROD-502,2026-07-02,Out,1
T001031,PROD-627,2026-07-02,Out,2
T001204,PROD-1362,2026-07-02,Out,5
T001558,PROD-1361,2026-07-02,Out,3
T001409,PROD-1349,2026-07-02,Out,1
T000195,PROD-403,2026-07-02,Out,1
T000194,PROD-403,2026-07-02,Out,5
T001408,PROD-1349,2026-07-02,Out,1
T000192,PROD-403,2026-07-02,Out,2
T000514,PROD-1014,2026-07-02,Out,1
RST038,PROD-627,2026-07-02,In,74
T001569,PROD-1361,2026-07-02,Out,2
T001744,PROD-1359,2026-07-02,Out,2
T001027,PROD-627,2026-07-02,Out,1
T000890,PROD-191,2026-07-02,Out,2
T000324,PROD-502,2026-07-02,Out,1
RST007,PROD-403,2026-07-02,In,59
T001029,PROD-627,2026-07-03,Out,1
T000507,PROD-1014,2026-07-03,Out,1
T001560,PROD-1361,2026-07-03,Out,3
T001349,PROD-1363,2026-07-03,Out,2
T000323,PROD-502,2026-07-03,Out,1
T000193,PROD-403,2026-07-03,Out,3
T000506,PROD-1014,2026-07-03,Out,2
T000505,PROD-1014,2026-07-03,Out,1
T000501,PROD-1014,2026-07-03,Out,3
T000190,PROD-403,2026-07-03,Out,1
T001751,PROD-1359,2026-07-04,Out,1
T000524,PROD-1014,2026-07-04,Out,1
T001575,PROD-1361,2026-07-04,Out,1
T001578,PROD-1361,2026-07-04,Out,2
T000536,PROD-1014,2026-07-04,Out,3
T000802,PROD-957,2026-07-04,Out,3
T000534,PROD-1014,2026-07-04,Out,1
T000336,PROD-502,2026-07-04,Out,4
T000331,PROD-502,2026-07-04,Out,1
T001039,PROD-627,2026-07-04,Out,1
T001212,PROD-1362,2026-07-04,Out,4
T000545,PROD-1014,2026-07-04,Out,2
T000056,PROD-365,2026-07-04,Out,4
T001038,PROD-627,2026-07-04,Out,2
T000202,PROD-403,2026-07-04,Out,2
T000205,PROD-403,2026-07-04,Out,2
T001352,PROD-1363,2026-07-04,Out,1
T001034,PROD-627,2026-07-04,Out,1
T000523,PROD-1014,2026-07-04,Out,1
T000678,PROD-1004,2026-07-04,Out,1
T000679,PROD-1004,2026-07-05,Out,3
T001353,PROD-1363,2026-07-05,Out,2
T000540,PROD-1014,2026-07-05,Out,3
T000546,PROD-1014,2026-07-05,Out,2
T001213,PROD-1362,2026-07-05,Out,1
T000335,PROD-502,2026-07-05,Out,1
T000528,PROD-1014,2026-07-05,Out,1
T000896,PROD-191,2026-07-05,Out,4
T000213,PROD-403,2026-07-05,Out,3
T001576,PROD-1361,2026-07-05,Out,1
T001571,PROD-1361,2026-07-05,Out,3
T001749,PROD-1359,2026-07-05,Out,2
T000334,PROD-502,2026-07-05,Out,1
T000527,PROD-1014,2026-07-05,Out,1
T000055,PROD-365,2026-07-05,Out,1
T001045,PROD-627,2026-07-05,Out,1
T000525,PROD-1014,2026-07-05,Out,5
T001208,PROD-1362,2026-07-06,Out,1
T000332,PROD-502,2026-07-06,Out,4
T001579,PROD-1361,2026-07-06,Out,1
T000333,PROD-502,2026-07-06,Out,2
T001211,PROD-1362,2026-07-06,Out,2
T001574,PROD-1361,2026-07-06,Out,2
T001747,PROD-1359,2026-07-06,Out,1
T000337,PROD-502,2026-07-06,Out,1
T000338,PROD-502,2026-07-06,Out,1
T000211,PROD-403,2026-07-06,Out,1
T001044,PROD-627,2026-07-06,Out,1
T001750,PROD-1359,2026-07-06,Out,1
T000529,PROD-1014,2026-07-06,Out,2
T000537,PROD-1014,2026-07-06,Out,2
T000535,PROD-1014,2026-07-06,Out,2
T000897,PROD-191,2026-07-06,Out,1
T000544,PROD-1014,2026-07-06,Out,2
T000533,PROD-1014,2026-07-06,Out,1
T000680,PROD-1004,2026-07-07,Out,2
T000737,PROD-1073,2026-07-07,Out,1
T001210,PROD-1362,2026-07-07,Out,1
T001037,PROD-627,2026-07-07,Out,2
T001047,PROD-627,2026-07-07,Out,2
T000738,PROD-1073,2026-07-07,Out,1
T000522,PROD-1014,2026-07-07,Out,1
T000199,PROD-403,2026-07-07,Out,1
T001040,PROD-627,2026-07-07,Out,1
T000538,PROD-1014,2026-07-07,Out,1
T000541,PROD-1014,2026-07-07,Out,2
T000539,PROD-1014,2026-07-07,Out,1
T000057,PROD-365,2026-07-07,Out,1
T001046,PROD-627,2026-07-08,Out,1
T000899,PROD-191,2026-07-08,Out,1
T001048,PROD-627,2026-07-08,Out,2
T000803,PROD-957,2026-07-08,Out,2
T000736,PROD-1073,2026-07-08,Out,1
T000526,PROD-1014,2026-07-08,Out,1
T001748,PROD-1359,2026-07-08,Out,1
T001035,PROD-627,2026-07-08,Out,4
T000531,PROD-1014,2026-07-08,Out,6
T001573,PROD-1361,2026-07-08,Out,2
RST059,PROD-1361,2026-07-09,In,105
T000058,PROD-365,2026-07-09,Out,1
T000208,PROD-403,2026-07-09,Out,1
T000054,PROD-365,2026-07-09,Out,1
T000543,PROD-1014,2026-07-09,Out,1
T000542,PROD-1014,2026-07-09,Out,1
T000898,PROD-191,2026-07-09,Out,1
T000201,PROD-403,2026-07-09,Out,1
T001033,PROD-627,2026-07-09,Out,1
T001577,PROD-1361,2026-07-09,Out,1
T001295,PROD-1350,2026-07-09,Out,2
T000894,PROD-191,2026-07-09,Out,3
RST012,PROD-502,2026-07-09,In,43
T001412,PROD-1349,2026-07-09,Out,3
RST055,PROD-1349,2026-07-09,In,19
T000204,PROD-403,2026-07-09,Out,1
T001209,PROD-1362,2026-07-09,Out,1
T000210,PROD-403,2026-07-09,Out,1
T000207,PROD-403,2026-07-09,Out,2
T000203,PROD-403,2026-07-10,Out,1
T000206,PROD-403,2026-07-10,Out,1
T001042,PROD-627,2026-07-10,Out,1
T001041,PROD-627,2026-07-10,Out,1
T000200,PROD-403,2026-07-10,Out,2
RST047,PROD-1350,2026-07-10,In,8
T000209,PROD-403,2026-07-10,Out,2
T001570,PROD-1361,2026-07-10,Out,1
T001036,PROD-627,2026-07-10,Out,1
T001572,PROD-1361,2026-07-10,Out,1
T000212,PROD-403,2026-07-10,Out,1
RST034,PROD-191,2026-07-10,In,28
T000801,PROD-957,2026-07-10,Out,1
T000530,PROD-1014,2026-07-10,Out,4
T000895,PROD-191,2026-07-10,Out,4
T000532,PROD-1014,2026-07-10,Out,5
RST021,PROD-1004,2026-07-10,In,20
T001354,PROD-1363,2026-07-10,Out,1
T001043,PROD-627,2026-07-10,Out,1
T001355,PROD-1363,2026-07-11,Out,2
T000060,PROD-365,2026-07-11,Out,3
T001227,PROD-1362,2026-07-11,Out,2
T001222,PROD-1362,2026-07-11,Out,1
T000553,PROD-1014,2026-07-11,Out,2
T001050,PROD-627,2026-07-11,Out,1
T000551,PROD-1014,2026-07-11,Out,1
T000218,PROD-403,2026-07-11,Out,1
T001049,PROD-627,2026-07-11,Out,2
T000559,PROD-1014,2026-07-11,Out,4
T001214,PROD-1362,2026-07-11,Out,1
T001356,PROD-1363,2026-07-11,Out,2
T000558,PROD-1014,2026-07-12,Out,5
T000549,PROD-1014,2026-07-12,Out,1
T001052,PROD-627,2026-07-12,Out,2
T000547,PROD-1014,2026-07-12,Out,1
T000344,PROD-502,2026-07-12,Out,2
T000902,PROD-191,2026-07-12,Out,1
T000339,PROD-502,2026-07-12,Out,2
T000901,PROD-191,2026-07-12,Out,1
T001216,PROD-1362,2026-07-12,Out,1
T001217,PROD-1362,2026-07-12,Out,1
T001218,PROD-1362,2026-07-12,Out,1
T001061,PROD-627,2026-07-12,Out,1
T001584,PROD-1361,2026-07-12,Out,2
T000215,PROD-403,2026-07-13,Out,2
T000219,PROD-403,2026-07-13,Out,6
T000681,PROD-1004,2026-07-13,Out,1
T000682,PROD-1004,2026-07-13,Out,2
T001053,PROD-627,2026-07-13,Out,2
T001058,PROD-627,2026-07-13,Out,3
T001054,PROD-627,2026-07-13,Out,1
T001755,PROD-1359,2026-07-13,Out,2
T001060,PROD-627,2026-07-13,Out,1
T001220,PROD-1362,2026-07-13,Out,1
T001215,PROD-1362,2026-07-13,Out,1
T000557,PROD-1014,2026-07-13,Out,1
T001586,PROD-1361,2026-07-14,Out,2
T001226,PROD-1362,2026-07-14,Out,1
T001582,PROD-1361,2026-07-14,Out,1
T001581,PROD-1361,2026-07-14,Out,5
T001752,PROD-1359,2026-07-14,Out,3
T000900,PROD-191,2026-07-14,Out,1
T000552,PROD-1014,2026-07-14,Out,1
T000556,PROD-1014,2026-07-14,Out,1
T000555,PROD-1014,2026-07-14,Out,1
T001057,PROD-627,2026-07-14,Out,2
T001296,PROD-1350,2026-07-15,Out,2
T000059,PROD-365,2026-07-15,Out,1
T001587,PROD-1361,2026-07-15,Out,1
T001221,PROD-1362,2026-07-15,Out,1
